id,concept_id,source_term,target_term,locale,variants,rejected_forms,scope,register,translation_state
19315f2d-f9ee-5559-ba75-c835697d4fa8,7f7a98b6-e4ff-5d47-8105-cb65a95e3867,standard normal distribution,distribusi normal baku,id-ID,"[""distribusi normal standar""]",[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
1aca156f-5944-5206-9b2d-a4ee2afa1602,04bbd70c-62b1-5644-9709-ea1ac3e2d6bd,independent trials,percobaan yang saling independen,id-ID,"[""percobaan saling bebas""]",[],statistics / Chapter 4 Section 4.4,academic,language_reviewed
1b98c476-d4c1-59c5-9db7-966e96c0d7cc,f0523238-dd6a-5d38-908f-c31d62ac9a46,one-sided hypothesis test,uji hipotesis satu sisi,id-ID,[],[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
1c9e5c1c-cbed-553e-8492-f069fe9e883e,3ce722dd-32b8-5c66-b3ae-613ebb714b1f,Venn diagrams,Diagram Venn,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
1fe2ea71-7910-50da-8d64-fea931b4f7a1,3adc106a-b51c-5c21-99d2-0b2c7f68df21,binomial model,model binomial,id-ID,[],[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
2115aafc-3583-5fdd-9451-f46f4a96b95a,6d9eae83-b100-5e83-87d5-8470d1012c25,binomial coefficient,koefisien binomial,id-ID,"[""n pilih k""]",[],statistics / Chapter 4 Section 4.4,academic,language_reviewed
2131425d-f9f5-5933-8b28-4b0a390c8414,89e22e56-1436-5ed4-8d75-5a2e7c8675f9,Z-score,skor-Z,id-ID,"[""nilai Z""]",[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
21635288-cf8f-53fe-a693-bfeef65ad1c7,76cf85fd-64f2-5d14-91dd-349923716d5a,symmetric,simetris,id-ID,[],[],distribution shape,academic,translated
25aebea3-3b97-5d6c-8fd6-31b68d838c4b,538cb94d-65ba-51eb-8960-58e221b90da5,random variable,variabel acak,id-ID,"[""peubah acak"",""variabel random""]",[],probability / Chapter 3 Section 3.4,academic,language_reviewed
29325297-459f-5b3c-9e13-b3d6ed8ee179,9966c623-0627-53d4-a606-4c6adc3878de,negative binomial distribution,distribusi binomial negatif,id-ID,[],[],statistics / Chapter 4 Section 4.4,academic,language_reviewed
2996b5d4-b5e7-5ff5-a9d8-0c5d110dcd7b,51898cf7-a8c5-5bbd-9fd8-9ad08163d103,probability,peluang,id-ID,[],[],probability / Chapter 3 Section 3.2,academic,language_reviewed
2ba6a477-c248-569b-bd9c-9a9e20a7f87c,748d22f9-7f7b-56ef-afce-fbd6ff15250d,app_type,jenis pengajuan,id-ID,[],[],loan variable in prose,academic,translated
2bb4de60-2bd0-5e1b-9025-f15e932df193,972c6da8-d06c-556d-b0dd-ac4485450eff,standard deviation,simpangan baku,id-ID,"[""deviasi standar""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
2bd0d23e-8654-57ce-9d53-b5b53f0f3706,1b23550a-5241-5e89-921f-6d4c35d08a5e,interest rate,suku bunga,id-ID,[],[],loan data and figure label,academic,translated
2c0e3d49-90a6-5286-a012-458632619e32,83cbf1a1-e70b-52c2-9e61-3c33ebcbebe9,Bayesian statistics,statistika Bayes,id-ID,"[""statistika Bayesian""]",[],probability / Chapter 3 Section 3.2,academic,language_reviewed
2c3054fa-c208-5f0f-8602-21ed20dbb8dd,856c9922-bc9b-55bd-90e5-ea19e557c95f,Law of Large Numbers,Hukum Bilangan Besar,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
2e906b0e-1482-5311-9770-de7bca9da2a5,827509e1-c9ea-5a12-be10-c861d1c571a3,double-blind,tersamar ganda,id-ID,[],[],experimental design,academic,draft
2f06b741-3a42-5ded-affb-98fbff975715,77650911-967b-5348-96e1-4400d431e18e,distribution,distribusi,id-ID,[],[],descriptive statistics,academic,translated
30984b12-1b95-594b-b191-2d6f765fc25f,1a6cc19b-f238-53ec-bccd-bcf62581ddf7,probability distribution,distribusi probabilitas,id-ID,"[""distribusi peluang""]",[],probability / Chapter 3 Section 3.2,academic,language_reviewed
30e27146-5557-57a4-9dc7-cb5028ea0d36,b95722e8-ab2b-5b26-9f71-c3d079805c9e,fixed number of successes,jumlah sukses yang tetap,id-ID,"[""banyak sukses tetap""]",[],statistics / Chapter 4 Section 4.4,academic,language_reviewed
31082fff-22c0-5d60-90bd-ed7ed9ced310,ac2a4487-23dc-53d8-b610-b7e17d9287b0,standard deviation,simpangan baku,id-ID,"[""deviasi standar""]",[],probability / Chapter 3 Section 3.4,academic,language_reviewed
31e33b36-1eee-5c36-a67f-a3be5b2a10dd,3ee4acb8-ee7f-51da-be6d-68438b09521d,independent,saling independen,id-ID,"[""saling bebas""]",[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
3206c0c4-6508-51df-96df-d70381242bf5,c67dba19-84f0-5b64-b955-58d15000bd0d,random process,proses acak,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
32e37e3a-8a98-58e9-91c4-6cec06c85833,04bbd70c-62b1-5644-9709-ea1ac3e2d6bd,independent trials,percobaan yang saling independen,id-ID,"[""percobaan saling bebas""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
3379d19f-bd6f-544a-be6a-e01a2a18da2d,744f1908-fee6-5f95-957e-eed201c22687,categorical data,data kategoris,id-ID,[],[],data type,academic,translated
356b6e23-4571-509f-91d4-3350b8dad382,ee859f84-8ccf-53e3-a464-cc2203fd915f,expected value,nilai harapan,id-ID,"[""ekspektasi""]",[],probability / Chapter 3 Section 3.4,academic,language_reviewed
366eef7c-0c7b-5a8b-a490-0c34cc56957e,4c4ac8dc-25f8-5942-a352-c108153c1afb,percentile,persentil,id-ID,[],[],descriptive statistics,academic,translated
36b03cfa-5ac2-54a6-9a51-adb34b5b7c1a,ce9cc051-25a4-57b5-a120-6ad95bd75b80,drug-sensitive strain,galur yang sensitif terhadap obat,id-ID,[],[],malaria parasite,academic,structurally_verified
37d05965-ed76-50bb-8a17-a1dd637a1bb3,e6b1492a-0009-5f6a-be84-36a59a9b8a37,model selection,pemilihan model,id-ID,[],[],statistical inference,academic,structurally_verified
37e9294f-fd7c-5593-bca3-2aa3fd31ea54,bd32687e-ba58-5a2f-8354-cf7fde7edf5e,tree diagram,diagram pohon,id-ID,[],[],probability / Chapter 3 Section 3.2,academic,language_reviewed
392aeb23-cf81-5fb1-b49e-eb4f8bc4f6e8,e61e362e-581d-5714-997f-4aa90b687440,probability of success,peluang sukses,id-ID,"[""peluang keberhasilan""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
3aa6306a-4574-5fca-a605-f1f4c5e19dd8,e9dd35a6-f538-587d-8d1b-88461f1fb9d6,Type 1 Error,Galat Tipe 1,id-ID,[],[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
3b31a5be-337d-53a7-af05-f8191958625e,90d95d9e-e5e0-566c-8e4b-e7bda9d1ccf4,two-sided hypothesis test,uji hipotesis dua sisi,id-ID,[],[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
3c73daa6-a706-5da0-92ff-c2a49589ef14,9e9ea1cf-0d5d-5db9-a084-9452e9de2a79,nonresponse bias,bias nonrespons,id-ID,[],[],sampling and study design,academic,draft
3d981594-e526-55b7-ae84-b9732ce45331,2ba94c3f-c1a6-5a03-b893-c50de2cc16e8,complement,komplemen,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
3eb3556b-14b6-5f91-ac1c-f7aa9097fd10,48c23f67-64c9-5732-9cc1-1e9caae466b8,event,peristiwa,id-ID,"[""kejadian""]",[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
3efb70b1-68e9-5495-b1b3-7e4695351804,94a6e094-21f4-554c-8620-041fcacbbf33,bias,bias,id-ID,[],[],sampling and study design,academic,draft
3f42f00d-8d98-51a5-a6c7-a62eedec096f,11a73379-6e22-527e-9bee-2665933bbf0a,failure,gagal,id-ID,"[""kegagalan""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
409abc70-ac52-5542-b8ce-1c8d454aa8f2,6e9a38b9-583e-59bd-92c0-d5996673d712,variance,varians,id-ID,"[""variansi""]",[],probability / Chapter 3 Section 3.4,academic,language_reviewed
41ec91bb-fd46-51f0-9848-3d724cbab184,46f92235-c8d4-52cd-a423-4f8694d2624f,link function,fungsi hubung,id-ID,[],[],confirmed future generalized-linear-model terminology control,academic,language_reviewed
448b58dc-ad89-509a-890f-b0d68a8858c7,6e9a38b9-583e-59bd-92c0-d5996673d712,variance,varians,id-ID,"[""variansi""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
4546c9ea-be2b-5cfa-8d03-648d16b80207,3e1a17b0-923b-58e8-aef7-c71954373c12,side-by-side box plot,diagram kotak berdampingan,id-ID,[],[],data visualization,academic,translated
4564597e-c55a-5686-b8d7-08b238dccf35,eb5160bc-0f69-5c20-914c-03003d1884f3,combination,kombinasi,id-ID,[],[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
45fe90bd-424c-57ad-8888-595151bb2aa3,e81b3115-9e2d-5266-bdea-f4a7efd3ab74,pie chart,diagram lingkaran,id-ID,[],[],data visualization,academic,translated
46316bff-a43c-5ee5-8870-dd9f7b88b9da,35ce9fa1-5aca-5083-8a67-0e1a67ff065a,permutation,permutasi,id-ID,[],[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
49d4bd87-be0e-57ff-baaa-44a017a6a3d0,a4f55b03-c86d-5c82-a0fc-02bfac461202,factorial,faktorial,id-ID,[],[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
4c37b482-cca1-50b7-952a-8e5cc4d3b38b,7cddef10-0879-5b02-9632-f5566ac06eb8,blinding,penyamaran,id-ID,[],[],experimental design,academic,draft
4cfdda7d-3835-523d-8f5a-4cf398232fe3,3ee4acb8-ee7f-51da-be6d-68438b09521d,independent,saling independen,id-ID,"[""saling bebas""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
4d13c5ee-d4b8-501c-b195-d07ff26190ba,bbfa7b30-c8bc-546d-9f82-b4e8276f8459,right skewed,menceng kanan,id-ID,"[""miring ke kanan""]",[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
4d980527-ca0e-557a-a281-6c4c827f4884,91ffcb2d-2cb3-5908-bbff-8fa800c3be02,factor,faktor,id-ID,[],[],experimental design,academic,draft
4f55d337-8ea1-5765-a97e-5c3f366dc367,1c87b461-e810-5347-bdcb-a569dd413433,probability distribution,distribusi probabilitas,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
4f823135-2b88-5d0d-810a-cdc17efefa6f,3ee4acb8-ee7f-51da-be6d-68438b09521d,independent,saling independen,id-ID,[],[],relationship between variables,academic,translated
503f3159-0697-51e4-bd75-75005eee9b24,02503f9b-f161-5a95-add8-5b715d5fa1f6,relative frequency,frekuensi relatif,id-ID,[],[],categorical data summary,academic,translated
50b8b964-b5a3-5d62-825d-8b0d980a0d9f,8964003c-1727-5182-a8d4-dc589ee0fd06,total income,total pendapatan,id-ID,[],[],loan data and figure label,academic,translated
50d8d12e-d18d-5934-8f10-a268992a6728,716f7dd9-b47c-5656-b3ce-5c188544c5ee,continuous distribution,distribusi kontinu,id-ID,[],[],probability / Chapter 3 Section 3.5,academic,language_reviewed
5284020b-c784-550f-b1de-ca18f6ebb92a,fc6851d4-6875-5227-bfdb-3afaa8eae19f,success,sukses,id-ID,"[""berhasil"",""keberhasilan""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
52a49e1e-60d5-5141-94e9-a4f12bf0621b,0b2168f4-1030-551b-9265-a41eaaadbbf5,independence model,model independensi,id-ID,[],[],hypothesis model,academic,structurally_verified
53118fed-96ee-579f-b780-b2ed205a5747,ec5b7564-4a11-5f13-a079-e4729447462a,probability distribution,distribusi peluang,id-ID,"[""distribusi probabilitas""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
53a517ff-5698-5d78-879d-ff07dc30bc4c,173ffd63-ed4d-5826-910f-46c1408aa48a,nonadherence,ketidakpatuhan,id-ID,[],[],study conduct,academic,draft
556b2aab-1a92-578d-891e-9e51039accc6,8ca64b6f-7ea9-5dae-891d-a798daa9336e,defective rate,tingkat cacat,id-ID,"[""tingkat produk cacat""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
5580d352-b8ea-5742-b8ae-477419001ac3,0771c223-9fb4-52c1-bfec-008c08696446,mutually exclusive,saling eksklusif,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
558a35a5-f818-52cd-a2f5-072cd564b8a8,7b1be91b-4de8-513f-a54e-7b0231ebfef5,with replacement,dengan pengembalian,id-ID,[],[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
580830fe-bb70-5609-b0c4-4610dfda56a0,a81f45d4-eef9-5950-9da6-516523a1bc06,hollow histogram,histogram berongga,id-ID,[],[],probability / Chapter 3 Section 3.5,academic,language_reviewed
58265af7-a5a6-59bc-87f4-e345f892cdd9,242b3145-5fba-5e43-a01d-3fe9c643bbfe,blind,tersamar,id-ID,[],[],experimental design,academic,draft
588ff64b-edaf-52d9-87d7-6d5e7bbd9821,7028ecf8-e85a-5bd6-a024-9fafb00a6d9f,marginal probability,peluang marginal,id-ID,[],[],probability / Chapter 3 Section 3.2,academic,language_reviewed
598e7d03-49d6-55bb-a810-f07253f035ac,e20e1798-bc0d-5b9b-a074-82cdf2653ca1,explanatory variable,variabel penjelas,id-ID,"[""variabel eksplanatori""]",[],variable relationship,academic,draft
59af9cfa-4c3b-55cf-841a-6cbd4d90bd87,0f37ddfe-5a37-5be1-bb49-982be5b5e464,capture the parameter,mencakup parameter,id-ID,"[""menangkap parameter (khusus analogi memancing)""]",[],statistics / Chapter 5 Section 5.2,academic,language_reviewed
5a55b3e2-c044-5ba4-8bad-cbeac614e817,1b871253-b83f-5d79-be70-f08e664d4d15,cutoff value,nilai batas,id-ID,"[""titik batas""]",[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
5ad3b732-0d3f-5056-9f4b-8770cdb8b86c,cac2995f-8150-5b51-9f71-4b48e4351cee,statistics,statistika,id-ID,"[""statistik""]","[""ilmu data""]",field of study,academic,draft
5b8430cc-edc5-5627-a039-db77510cf05b,e35a1206-2a25-5ec5-8a74-2fdfbe1ded9e,test statistic,statistik uji,id-ID,[],[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
5be068cc-95b5-5c89-b272-a5d293ace98b,47a4abea-ad60-5143-a7b2-a2c996b1f9f1,continuous numerical variable,variabel numerik kontinu,id-ID,[],[],probability / Chapter 3 Section 3.5,academic,language_reviewed
5cba70e0-b824-518b-8bc1-7df3d409a3b9,908bf615-6901-5917-bfb2-8484eb8f82ee,third quartile,kuartil ketiga,id-ID,[],[],descriptive statistics,academic,translated
5dd6ed62-d67f-508f-9322-bf0009db69cc,9e667b5c-2524-592e-aec5-6a3a248ec3fb,mean,rata-rata,id-ID,"[""rerata"",""rataan""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
5dd959f6-5155-5b5d-99c8-2ecbe74b8e8a,fbd89196-dd9e-5b95-8cea-0f11a64740cd,variability,variabilitas,id-ID,[],[],descriptive statistics,academic,translated
5e29ec91-2598-5ece-b5fc-8bbd273c018b,9983d97c-a601-5ab2-bdc6-8912d8b7d4c2,convincing evidence,bukti meyakinkan,id-ID,[],[],evidence evaluation,academic,structurally_verified
5e4f3d9c-e73e-5eae-b679-17e15c18ebb2,09ed6368-bde3-5d4f-b26b-2382aff45897,significance level,tingkat signifikansi,id-ID,"[""alfa""]",[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
5e667493-259f-50cc-95cb-d990087b17f3,0ae5a7f5-56b9-5c27-8bfd-7a79492f6b3d,treatment,perlakuan,id-ID,[],[],experimental design,academic,draft
5f16dd88-48e3-520d-9e92-a13dea692a6b,0d2da2c1-8eac-5c27-9881-3fd255930f17,density,kepadatan,id-ID,[],[],probability / Chapter 3 Section 3.5,academic,language_reviewed
6036aa4f-61d1-5269-89d1-803ad1349e8f,f768ae32-fcd0-5217-b9f5-e47b3b775f26,sampling variability,variabilitas sampling,id-ID,[],[],statistics / Chapter 5 Section 5.1,academic,language_reviewed
603ec18a-f257-5482-9dec-30162e6eb43f,65312733-54cd-535e-a652-6ba678acd860,tail,ekor,id-ID,[],[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
6060423f-ebe2-5595-a2ab-8edecc6942c3,6fb50407-29b2-56b8-b3de-11179ce63f9c,chance variation,variasi acak,id-ID,"[""variasi karena kebetulan""]",[],informal first-chapter explanation,accessible,draft
621b9f98-ba2f-5891-933e-95ff377c1a26,de01b23d-0d60-59bd-9b25-4f32a389b571,experiment,eksperimen,id-ID,"[""percobaan""]",[],study design,academic,draft
636ecd2e-bbc8-593f-b7f4-c68f6e5e8364,9f450610-5ed2-54fb-9986-95a65d980077,data matrix,matriks data,id-ID,[],[],tabular data,academic,draft
638edef5-0d46-5beb-85e7-ec7f67be3eb6,9e50634c-425d-538c-b202-85122d72d1c1,population,populasi,id-ID,[],[],sampling and study design,academic,draft
662debe2-6445-52e7-9cf1-4ace2709a1c3,bdac6f66-9d41-5633-96f9-e3071687f583,geometric distribution,distribusi geometrik,id-ID,"[""distribusi geometri""]",[],statistics / Chapter 4 Section 4.2,academic,language_reviewed
67446212-6cb7-516b-9cfc-51585bb7730d,0f678819-5b71-53c9-81a0-a23530beb82c,skew,kemencengan,id-ID,[],[],distribution shape,academic,translated
68550c2c-400a-51b0-bc5b-dd3f5ceb529b,0e8ba95c-7f54-5d8f-bbd3-391f91322255,events,peristiwa,id-ID,[],[],probability / Chapter 3,academic,language_reviewed
6956f439-3b7f-5a93-a0ae-0f3f9756afa1,6e94ffd4-18e9-5fa4-974f-4989cbd1c327,normal distribution,distribusi normal,id-ID,"[""distribusi Gaussian""]",[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
69e7f4c7-5c29-5fee-be8e-e62ac6775abb,1dcc57e8-e305-5cbb-9ac9-92efbdb173ec,observational study,studi observasional,id-ID,[],[],study design,academic,draft
6a209d9a-fa20-526b-8e0b-19956272e53e,4ed6b00b-419c-5b44-b69d-9192719b0f06,Type 2 Error,Galat Tipe 2,id-ID,[],[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
6c95f9b2-8601-5f21-a28f-dca4b0fa452e,ece22a42-463a-571c-8f0f-cd976e2edf79,segmented bar plot,diagram batang bertumpuk,id-ID,"[""diagram batang bertumpuk""]",[],data visualization synonym,academic,translated
6dc6c21b-9efc-5fda-a2dd-b565559d7184,e925381c-407a-5907-a2f7-fcce2ea052f1,column proportion,proporsi kolom,id-ID,[],[],contingency table,academic,translated
718d1034-b224-5046-912d-653350a48744,972c6da8-d06c-556d-b0dd-ac4485450eff,standard deviation,simpangan baku,id-ID,"[""deviasi standar""]",[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
71b7ddb6-1eaa-51b7-bead-de40468262fc,f5d5dd95-99b3-5570-9345-025543a60c7d,null value,nilai nol,id-ID,"[""p-nol""]",[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
726b9a1f-0ccf-5dd6-bb64-b6449b722075,d1db6444-a2a0-53bc-add5-e9d5991d65b2,histogram,histogram,id-ID,[],[],data visualization,academic,translated
729fb2f3-faab-5ce4-ad32-b80a1832c265,66c58e87-8882-5c6f-bec4-d484a22911b3,p-value,nilai-p,id-ID,[],[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
75685007-3d8b-5555-a0de-2e11114d50d3,a7898300-d72c-5848-8381-61d16c8cbabe,generalized linear model,model linear terampat,id-ID,[],[],statistics / Chapter 4 Section 4.5,academic,language_reviewed
75ce28b0-5f11-5993-8c30-b3ca3e096598,18f2f74b-b41f-5b82-a1e4-87b4832fa375,proportion,proporsi,id-ID,[],[],quantitative,academic,draft
761874e8-d97a-5703-b2b9-26f852f5f19a,c2e99a3e-a345-518a-bb72-b1e988f449c2,sample size,ukuran sampel,id-ID,[],[],statistics / Chapter 4 Section 4.3,academic,language_reviewed
77090c32-2ca4-5d0d-b2cf-4647e7cd8bc3,0a8b2cb4-789e-5bb5-b768-173e8b01a897,tail area,luas ekor,id-ID,"[""luas daerah ekor""]",[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
770e0398-864f-5d3b-8e15-9a9994e9d776,622f17c5-a041-5931-9daf-ffa8949a2e93,parameter,parameter,id-ID,[],[],statistics / Chapter 4 Section 4.1,academic,language_reviewed
771f50c9-8a56-5067-bd71-de0c2f49471d,cbc69c00-a498-5088-91ff-79b55320c07a,response variable,variabel respons,id-ID,"[""variabel tanggapan""]",[],variable relationship,academic,draft
7982f7bd-aa92-5d86-8d50-286644bfaa19,5acfeaf4-9303-57bc-9077-0be81de9db0b,placebo effect,efek plasebo,id-ID,[],[],experimental design,academic,draft
7d2e8edd-2b1c-51b6-811d-16e88e7c1e22,ac07a4a5-3f0a-5d47-b764-5d06f1a09815,homeownership,status kepemilikan rumah,id-ID,[],[],loan variable in prose,academic,translated
7ef734ac-000f-5d60-8311-60081802332b,79d5b35f-b194-5f2d-9e5a-8697ed7a2695,hypothesis testing,uji hipotesis,id-ID,[],[],statistics / Chapter 5 Section 5.3,academic,language_reviewed
